ID,c__ID,brand,c__brandName
40240723,,,
40031401,,,Polo Ralph Lauren
39653915,,,Salvatore Ferragamo
40304158,,,Ermenegildo Zegna
40252239,,,Call It Spring
40800418,,,Polo Ralph Lauren
40339924,,,Emporio Armani
40603533,,,Pepe Jeans
40782727,,,Springfield
39941150,,,UNO DE 50
38725401,,,Ermenegildo Zegna
40433427,,,Supra
39606832,,,Florentino
40535967,,,Impetus
40325213,,,Salvatore Ferragamo
39524263,,,Hackett
40225589,,,Jean Pierre
40422593,,,Calvin Klein
40774560,,,Rockport
40511441,,,The North Face
40205439,,,Tommy Hilfiger
40677071,,,Levi's
40655066,,,Adolfo Dominguez
39277530,,,Epsilon
18778784,,,Lamaze
42140768,,,Comme des Garçons
39430166,,,Montblanc
31148993,,,Converse
38725875,,,Polo Ralph Lauren
40218832,,,Herschel Supply & Co.
40485206,,,Mirto
40656634,,,Nautica
40145946,,,Scappino
40422877,,,Tommy Hilfiger
40757356,,,Polo Ralph Lauren
40613106,,,CALVIN KLEIN JEANS
40572530,,,Boss
39939003,,,
40618891,,,Dockers
40529425,,,Roberto Verino
40751849,,,Versace
40841561,,,Polo Ralph Lauren
40399601,,,Diadora
40593112,,,Kenneth Cole
40653996,,,Adolfo Dominguez
40541862,,,Catamaran
40745954,,,The North Face
40526069,,,Burberry
40280638,,,Boss
40569341,,,Givenchy
40409796,,,The North Face
40567856,,,Salvatore Ferragamo
40528975,,,Salvatore Ferragamo
40774760,,,Rockport
40533148,,,Polo Ralph Lauren
40560644,,,Boss
40787197,,,Jean Pierre
40543098,,,Tommy Hilfiger
39987825,,,Moncler
38435100,,,Pineda Covalin
40280733,,,Ted Baker
38029769,,,33
40182502,,,Adolfo Dominguez
41666179,,,Lacoste
37497747,,,Jean Pierre
38372981,,,Polo Ralph Lauren
40614613,,,Joe S
40477929,,,Montblanc
41744172,,,Balenciaga
40820445,,,Adolfo Dominguez
40850010,,,Springfield
39974272,,,Pineda Covalin
40283855,,,Boss
40481571,,,Boggi
39137448,,,Thomas Sabo
40567810,,,Salvatore Ferragamo
30124411,,,Aldo
40472605,,,Joe S
40787137,,,
40674339,,,Maralgui
39137630,,,Thomas Sabo
40270502,,,Scalpers
39482633,,,Maui Jim
38811931,,,Pineda Covalin
39888034,,,
40560362,,,Hugo Boss
38256141,,,Porsche Desingn
41960892,,,Chester & Peck
40163832,,,
40800386,,,Polo Ralph Lauren
40538930,,,Calvin Klein
39941722,,,Tommy Hilfiger
40942233,,,ALDO GROUP INTENATIONAL
39833010,,,Kenneth Cole
40800271,,,Polo Ralph Lauren
38517928,,,Joe S
40757845,,,Polo Ralph Lauren
40495790,,,AllSaints
40923313,,,Diesel
40664656,,,Epsilon
39480770,,,Pineda Covalin
38326725,,,Dockers
40417799,,,Aldo
40560428,,,Boss
40072630,,,Tommy Hilfiger
40441209,,,Pertegaz
40768415,,,Michael Kors
40115580,,,La Martina
39640304,,,Levi's
38113415,,,Tateossian
39191235,,,Polo Ralph Lauren
40843577,,,Boggi
37719516,,,Dr. Martens
39939598,,,O Meccanica
39962671,,,Apc
41670811,,,Calvin Klein
19172011,,,Sidi
40739127,,,Catamaran
40020761,,,Boss
40010859,,,Perry Ellis
37336655,,,Dockers
40256973,,,Scappino
39626546,,,Corneliani
40116937,,,Timberland
40487843,,,Kent
40116492,,,Harmont & Blaine
39077314,,,Emporio Armani
40762494,,,Alexander McQueen
39281601,,,St Dupont
40655158,,,Adolfo Dominguez
40491667,,,
40951863,,,Punto Blanco
40585567,,,Diesel
39623468,,,Boss
40525121,,,Fjällräven
36311475,,,Penguin
41664873,,,Montblanc
40419043,,,Nautica
40660294,,,Penguin
38424511,,,Flexi
40523002,,,Polo Ralph Lauren
37544797,,,Montblanc
39030685,,,Florentino
39434831,,,Coach
40280487,,,Ted Baker
37545619,,,Coach
40409871,,,The North Face
40656128,,,Nautica
40503575,,,Original Penguin
40290490,,,Polo Ralph Lauren
41317524,,,Lacoste
39964684,,,Salvatore Ferragamo
40768055,,,Michael Kors
40536333,,,M. Cohen
42099307,,,Levi's
38667649,,,Montblanc
41032688,,,Moreau
40146502,,,Scappino
40050708,,,Nautica
40283670,,,Boss
40366598,,,Vilebrequin
40102045,,,John Varvatos
40092845,,,
40028531,,,Salvatore Ferragamo
40788487,,,Boss
39934996,,,Flexi
39682517,,,Salvatore Ferragamo
40571360,,,Timberland
38404816,,,Camper
40140370,,,Paul & Shark
39152066,,,Ermenegildo Zegna
38639011,,,Emporio Armani
36736739,,,B+D
39197715,,,La Martina
37584898,,,Porsche Desingn
40050402,,,Nautica
40743208,,,Steve Madden
40924864,,,Diesel
40150909,,,The North Face
39968469,,,Pol Cotton
40058308,,,Springfield
39321338,,,Garmin
39266085,,,Calvin Klein
40541686,,,Catamaran
39896729,,,Chloé
38355115,,,Penguin
40325257,,,Joe S
40923427,,,Aldo
39221504,,,
31288346,,,Xacus
40144291,,,Tumi
40513629,,,Enrico Coveri
40850580,,,
40146364,,,Scappino
38519183,,,Scappino
40218798,,,Herschel Supply & Co.
39513195,,,Boss
40771323,,,Boss
40145934,,,Scappino
40418137,,,Epsilon
40101652,,,Tommy Hilfiger
40166074,,,Dario Beltran
40283324,,,BURBERRY
38754977,,,Michael Kors
39253547,,,Lacoste
38854612,,,Cuadra
42032255,,,Punto Blanco
40857333,,,Emporio Armani
36964443,,,Jean Pierre
40670823,,,Epsilon
40396736,,,Scappino
40145069,,,Calvin Klein
36967088,,,Pineda Covalin
40557427,,,Salvatore Ferragamo
40841681,,,Polo Ralph Lauren
40012630,,,Barberia Capital
42121390,,,Boss
40101657,,,Tommy Hilfiger
40850111,,,Springfield
42181323,,,Perry Ellis
36107627,,,Victorinox
39973211,,,Thomas Sabo
40264164,,,Roberto Verino
40465675,,,Hugo Boss
40553643,,,Tommy Hilfiger
40280611,,,Ted Baker
40842757,,,Scalpers
39640350,,,Levi's
36294138,,,Oakley
40790146,,,Burberry
40528910,,,Salvatore Ferragamo
14784291,,,Perry Ellis
40925063,,,Diesel
40883600,,,Pol Cotton
40656470,,,Nautica
40481895,,,Boggi
41668947,,,Epsilon
40174512,,,Ermenegildo Zegna
42091158,,,Epsilon
40510172,,,Armani Exchange
40796569,,,The North Face
39882415,,,Scalpers
39913036,,,Pal Zileri
30160945,,,Ciba
40163392,,,Vans
40399216,,,Vilebrequin
38379168,,,Gucci
40404164,,,Garmin
40052459,,,Perry Ellis
41345217,,,Tommy Hilfiger
39430169,,,Montblanc
39644603,,,Boss
39969788,,,
40422210,,,Fendi
40545396,,,Salvatore Ferragamo
40014684,,,Hex
40417634,,,Chester & Peck
40274740,,,Scappino
40069088,,,Springfield
36380466,,,Polo Ralph Lauren
40567843,,,Salvatore Ferragamo
39977940,,,Pineda Covalin
40462397,,,Moschino
40788390,,,Boss
40135190,,,Tommy Hilfiger
39853620,,,Hugo Boss
37892671,,,Longchamp
40906132,,,Ezpeleta
36515317,,,Pineda Covalin
41032695,,,Moreau
40058287,,,Springfield
40618955,,,Adolfo Dominguez
40065379,,,Penguin
41687487,,,Victorinox
39187936,,,Salvatore Ferragamo
39804556,,,Bolon
40520632,,,Tommy Hilfiger
40794434,,,Boss
39289524,,,Ermenegildo Zegna
37787959,,,Michelin Footwear
40842749,,,
40538473,,,Hogan
40567859,,,Salvatore Ferragamo
39999598,,,Springfield
40757580,,,Polo Ralph Lauren
40649922,,,Alexander McQueen
40350621,,,Nautica
39153268,,,Salvatore Ferragamo
39866052,,,Pertegaz
40204284,,,Ted Baker
40498175,,,Vilebrequin
39774809,,,Burberry
39788810,,,LT Lightec
40093253,,,Levi's
40241551,,,Montblanc
39621731,,,K-Swiss
40542829,,,Tommy Hilfiger
39896730,,,Clóe
40788437,,,Boss
40418503,,,Diesel
38667622,,,Montblanc
39560771,,,Carrera
39836107,,,Michel Domit
40851411,,,
40655590,,,Adolfo Dominguez
40461017,,,
40238140,,,Adolfo Dominguez
40340450,,,Persol
38827891,,,Polo Ralph Lauren
40477851,,,Montblanc
40146478,,,Scappino
36873269,,,Nautica
40317809,,,Flexi
40674888,,,Epsilon
39925938,,,Brantano
40444917,,,Cerruti 1881
40593105,,,Kenneth Cole
38145022,,,Miansai
40931261,,,Lacoste
40671162,,,Emporio Armani
40282047,,,Levi's
40799252,,,Ted Baker
40419198,,,Nautica
38675753,,,Victorinox
41389250,,,Moschino
42178157,,,The North Face
40171421,,,Epsilon
40556936,,,Salvatore Ferragamo
39514783,,,Oscar de la Renta
38119600,,,Ezpeleta
38734221,,,Polar
37506854,,,Ray Ban
40187722,,,Adolfo Dominguez
40100664,,,Karl Lagerfeld
39977998,,,Pineda Covalin
40119559,,,Canali
40771302,,,Boss
40621602,,,Levi's
40825251,,,Chester & Peck
39233729,,,Vilebrequin
40504688,,,The North Face
39883691,,,Dkny
38567047,,,Pineda Covalin
39746989,,,Timberland
39852361,,,Ermenegildo Zegna
40656122,,,Nautica
38709050,,,
40092920,,,Levi's
39751218,,,Scappino
39606140,,,Joe S
40294769,,,Scappino
39874366,,,Herschel Supply & Co.
40145603,,,Dockers
40821067,,,Coach
40653752,,,John Varvatos
40181510,,,Adolfo Dominguez
40800080,,,Polo Ralph Lauren
39576598,,,Epsilon
40030974,,,Hackett
31697377,,,Pineda Covalin
40827782,,,Perry Ellis
40298938,,,Penguin
40851250,,,Epsilon
39660110,,,Guess
40285187,,,Scappino
41666292,,,Lacoste
40545212,,,Polo Ralph Lauren
40557015,,,Salvatore Ferragamo
40550767,,,Lacoste
36911512,,,Pineda Covalin
40460271,,,Pikolinos
39330678,,,Levi's
40650003,,,Alexander McQueen
16454616,,,Tane
39803850,,,Calvin Klein
40103352,,,Perry Ellis
38309620,,,Levi's
40503764,,,Hogan
40543289,,,Tommy Hilfiger
40034261,,,Joe S
40538867,,,Calvin Klein
40066220,,,Paul & Shark
38128683,,,Cuadra
40671351,,,Emporio Armani
30529493,,,Polo Ralph Lauren
40581775,,,Harmont & Blaine
40303164,,,Pertegaz
40301010,,,Off-White
40923501,,,Diesel
36970848,,,Italia Independent
40553761,,,Tommy Hilfiger
39640474,,,Levi's
40572467,,,Boss
40872608,,,Punto Blanco
37832418,,,Pineda Covalin
38864480,,,Hackett
39851419,,,Penguin
40181421,,,Adolfo Dominguez
40444462,,,Michael Kors
37333773,,,Michel Domit
40660253,,,
40462139,,,
40271190,,,Scalpers
40129565,,,Hackett
39929498,,,Boss
40151852,,,
39839098,,,Johnston & Murphy
40094340,,,Levi's
39176577,,,Rounderwear
40460985,,,
39512584,,,Cortefiel
40596571,,,Roberto Verino
40321718,,,Salvatore Ferragamo
40273951,,,Aldo
39978183,,,Franco Cuadra
40787951,,,Vineyard Vines
40094549,,,Adolfo Dominguez
40098549,,,Calvin Klein
41668956,,,Epsilon
39609841,,,K-Swiss
40098671,,,Nina Ricci
40980469,,,Dolce & Gabanna
40574171,,,Timberland
36911474,,,Pineda Covalin
40557732,,,Lacoste
40514139,,,Springfield
41669814,,,Birkenstock
40757833,,,Polo Ralph Lauren
39872736,,,Michael Kors
40225221,,,Polo Ralph Lauren
39209556,,,Perry Ellis
40166245,,,Dario Beltran
40264984,,,Joe S
40771448,,,Boss
40396547,,,Fila
39330104,,,Pineda Covalin
40197492,,,Pompeii
40791362,,,Sandro
38775184,,,Cuadra
40655102,,,Adolfo Dominguez
40144278,,,Tumi
38968024,,,Perry Ellis
40356395,,,Tommy Hilfiger
40785361,,,Springfield
39242776,,,The North Face
40923781,,,Diesel
41625400,,,Chester & Peck
39843309,,,Northskull
39879941,,,The North Face
40020339,,,Hugo Boss
40591818,,,Ciba
39281592,,,St Dupont
40936505,,,Azul Siete
41005077,,,Prada
40050643,,,Nautica
38877216,,,Calvin Klein
41745529,,,Calvin Klein
40865959,,,Diadora
40585301,,,Diesel
39591669,,,Supra
40912192,,,Axel Arigato
40450630,,,Penguin
40950189,,,Hugo Boss
36253998,,,Punto Blanco
40477817,,,Montblanc
40324149,,,Epsilon
37588918,,,Northskull
40014696,,,Hex
42164511,,,Replay
40507755,,,Tommy Hilfiger
39120434,,,Levi's
40029973,,,Steve Madden
38087950,,,Salvatore Ferragamo
39194018,,,Pineda Covalin
39097430,,,Tommy Hilfiger
39428829,,,Original Penguin
40550755,,,Lacoste
40145284,,,La Martina
40297055,,,Scalpers
39847736,,,Maison Labiche
39977986,,,Pineda Covalin
40520911,,,Nautica
41311098,,,Skiny
40555809,,,Boggi
40240730,,,Levi's
40098944,,,Brooks Brothers
39512403,,,K-Swiss
40634991,,,Emporio Armani
40745135,,,Hackett
39974266,,,Pineda Covalin
39623460,,,Boss
40048259,,,Lacoste
40820930,,,Florsheim
37001839,,,Victorinox
40285399,,,Boss
40660894,,,Penguin
38401879,,,New Balance
37221965,,,Oakley
40256991,,,
40677013,,,Levi's
40763391,,,Paul & Shark
40280719,,,Ted Baker
40454187,,,Calvin Klein
39873355,,,Porsche Desingn
40404336,,,RedFashion
40454121,,,Calvin Klein
40404147,,,Garmin
41758388,,,Happy Socks
40923594,,,Diesel
40094201,,,Levi's
40756609,,,Springfield
30824409,,,Sundek
40789047,,,Boss
40739241,,,Hickok
40477828,,,Montblanc
38777946,,,Oro & Gold
40906316,,,Converse
40782039,,,Mirto
40782867,,,Springfield
40758134,,,Polo Ralph Lauren
39197575,,,La Martina
40028491,,,Salvatore Ferragamo
40098542,,,Calvin Klein
39686048,,,Oakley
40511909,,,The North Face
40451743,,,Puma
37640529,,,Franco Cuadra
40317156,,,Montblanc
40491673,,,Hex
40418539,,,Diesel
40162540,,,Lacoste
41670046,,,Caterpillar
40841366,,,Boggi
40587832,,,Psycho Bunny
37626841,,,Johnston & Murphy
37966502,,,The North Face
40358221,,,UNO DE 50
39072903,,,Adidas
39764694,,,John Varvatos
39640211,,,
40799967,,,Polo Ralph Lauren
40433010,,,Emporio Armani
40617255,,,K-Swiss
40799973,,,Polo Ralph Lauren
38666994,,,Johnston & Murphy
40418152,,,Epsilon
39370932,,,Lacoste
40098518,,,Calvin Klein
39197561,,,La Martina
30655942,,,Joseph Abboud
40237094,,,
40299422,,,Penguin
17912065,,,Polo Ralph Lauren
40538506,,,Hogan
39873351,,,Porsche Desingn
41010138,,,Tommy Hilfiger
39622655,,,Chester & Peck
19302044,,,VICTORINOX
40493552,,,Versace
40144270,,,Tumi
39140323,,,O Meccanica
40516675,,,Dockers
39958827,,,
39782975,,,Caterpillar
40005067,,,Call It Spring
39242494,,,The North Face
40655976,,,Nautica
40923712,,,Diesel
40178622,,,Calvin Klein
40823777,,,Pal Zileri
40523141,,,Polo Ralph Lauren
41745549,,,Calvin Klein
40543240,,,Tommy Hilfiger
40562717,,,Nautica
40408873,,,The North Face
40346628,,,Ray Ban
40788599,,,Boss
38627240,,,
40471690,,,Ermenegildo Zegna
41745599,,,Michael Kors
40537796,,,Salvatore Ferragamo
38212036,,,Emporio Armani
40422383,,,Guess
40481755,,,Boggi
40181363,,,Adolfo Dominguez
40319160,,,Tommy Hilfiger
40146033,,,Scappino
39019944,,,Pal Zileri
40418638,,,Diesel
40029885,,,Springfield
38517496,,,Joe S
40294907,,,Scappino
14815281,,,Calvin Klein
40820837,,,Ermenegildo Zegna
41666552,,,Polo Ralph Lauren
40819785,,,Clóe
39888346,,,Scalpers
40567852,,,Salvatore Ferragamo
40572244,,,Boss
40225451,,,Scappino
36735794,,,Johnston & Murphy
39287426,,,Gabol
40530638,,,John Varvatos
40067450,,,Scappino
40442828,,,Tane
40444552,,,Michael Kors
40290778,,,Polo Ralph Lauren
40113397,,,Lacoste
40033857,,,Carrera
40655638,,,Adolfo Dominguez
40166092,,,Dario Beltran
40541826,,,Catamaran
40982385,,,Montblanc
37721298,,,Quirelli
40785009,,,Springfield
40511250,,,Chester & Peck
39139137,,,Dockers
40530767,,,John Varvatos
39085289,,,Deakin And Francis
40635021,,,Emporio Armani
40923730,,,Diesel
40576585,,,Van Boven
40743015,,,Florsheim
40181474,,,Adolfo Dominguez
40654119,,,Adolfo Dominguez
39435848,,,Polo Ralph Lauren
40782170,,,Mirto
40785305,,,Springfield
40820160,,,Hogan
40982375,,,MONTBLANC
40098532,,,Calvin Klein
40577074,,,RedFashion
40567817,,,Salvatore Ferragamo
41666605,,,Polo Ralph Lauren
40621592,,,Levi's
40423225,,,Scappino
41746894,,,Epsilon
40114489,,,Lacoste
40116786,,,Timberland
40092373,,,Levi's
39077256,,,Ray Ban
39216440,,,Dockers
40517103,,,Chester & Peck
40218844,,,Herschel Supply & Co.
40533070,,,Hackett
40319502,,,Tommy Hilfiger
40819471,,,Hawes & Curtis
40413574,,,
40676613,,,
36512784,,,Pineda Covalin
39997707,,,Dita
40033849,,,Carrera
40522906,,,Polo Ralph Lauren
40106166,,,Coach
39686779,,,Ray Ban
39111832,,,Levi's
41664896,,,Montblanc
40454097,,,Calvin Klein
40418415,,,Diesel
40501648,,,Herschel Supply & Co.
39853612,,,Boss
39220099,,,Ga Ma Italy
40788263,,,Boss
40121583,,,Novios de Protocolo
40842822,,,Scalpers
39995981,,,Nike
40084745,,,The Kooples
40567187,,,Calvin Klein
40509104,,,Catamaran
38049894,,,Caterpillar
42180155,,,Flexi
40788800,,,Boss
40649881,,,Alexander McQueen
40169129,,,Ugg
38798097,,,Corneliani
40387179,,,Polo Ralph Lauren
40655519,,,Adolfo Dominguez
40670934,,,Emporio Armani
36736712,,,B+D
40114082,,,Dockers
39859891,,,Boss
40970397,,,Armani Exchange
40616858,,,The Kooples
40384222,,,Clóe
40233612,,,Camper
40392892,,,Brooks Brothers
40597889,,,Stance
39879476,,,Camper
38855705,,,Vilebrequin
38488739,,,Tommy Hilfiger
14561076,,,Giorgio Armani
40935041,,,Epsilon
40305752,,,Pertegaz
39852397,,,Ermenegildo Zegna
40044530,,,Thomas Sabo
40856891,,,Nautica
40625724,,,Aldo
40560534,,,Boss
40563139,,,Epsilon
39088083,,,Chester & Peck
40530800,,,John Varvatos
40113724,,,Dockers
40387106,,,Polo Ralph Lauren
39395202,,,Kukuli
40469071,,,Calvin Klein
39735002,,,Dockers
40031563,,,Persol
39928532,,,Boss
38796180,,,The North Face
38340134,,,Flexes
40905044,,,Aldo
42122218,,,Boss
39192029,,,
40228320,,,Scappino
37865594,,,Lacoste
39763137,,,Tommy Hilfiger
39140316,,,O Meccanica
40400811,,,Cuadra
40092670,,,Levi's
39686860,,,Ray Ban
40768061,,,Michael Kors
38877997,,,Rockport
40608141,,,Calvin Klein
40901392,,,Catamaran
40557542,,,Dolce & Gabanna
40635121,,,Emporio Armani
39867179,,,Ermenegildo Zegna
40800721,,,Epsilon
39663271,,,Adidas
40561350,,,Chester & Peck
38974362,,,Caterpillar
40401243,,,Franco Cuadra
40520053,,,Nautica
40757715,,,Polo Ralph Lauren
40567815,,,Salvatore Ferragamo
40033937,,,Tommy Hilfiger
40690496,,,Hickok
40487866,,,The Shaving Co.
40376367,,,Nautica
40516706,,,Dockers
38522434,,,
31716823,,,Franco Cuadra
40030956,,,Hackett
36294212,,,Ray Ban
40538409,,,Salvatore Ferragamo
39370862,,,Lacoste
40113819,,,Dockers
40665554,,,Epsilon
40374009,,,Z Zegna
38637021,,,Salvatore Ferragamo
41663823,,,Polo Ralph Lauren
37460064,,,Longchamp
40538242,,,Salvatore Ferragamo
42167885,,,The North Face
40653984,,,Adolfo Dominguez
40219138,,,Adolfo Dominguez
39686910,,,Ray Ban
42176853,,,Nautica
39849778,,,Victorinox
40327669,,,Under Armour
40914056,,,DIESEL
41445541,,,Pineda Covalin
40411542,,,Chester & Peck
40516518,,,B&B
39686304,,,Oakley
40418476,,,Diesel
40119583,,,Canali
31313788,,,Montblanc
40469449,,,Calvin Klein
40071572,,,Tommy Hilfiger
40751816,,,Versace
40481822,,,Boggi
19503433,,,Perry Ellis
39186923,,,Levi's
39686273,,,Oakley
40782873,,,Springfield
39983706,,,Cavana
40841915,,,Boggi
42180004,,,Flexi
39623293,,,Boss
40383749,,,Salvatore Ferragamo
40574888,,,Steve Madden
40400829,,,Cuadra
40366629,,,
40795438,,,Polo Ralph Lauren
39941100,,,UNO DE 50
40745321,,,Cartier
40545162,,,Polo Ralph Lauren
41745501,,,Calvin Klein
42176843,,,Nautica
40757980,,,Polo Ralph Lauren
40491666,,,Hex
40751788,,,Gianni Versace
40641574,,,Dr. Martens
38932093,,,Supra
19618880,,,Polo Ralph Lauren
40169299,,,Moschino
39464025,,,Pineda Covalin
38356967,,,Carrera
13889760,,,Pedica Max
39497995,,,EA7 EMPORIO ARMANI
38770359,,,Boss
40285306,,,Boss
40510252,,,Armani Exchange
39686937,,,Ray Ban
40004874,,,Salvatore Ferragamo
40071532,,,Tommy Hilfiger
40119527,,,Canali
40530622,,,John Varvatos
42074087,,,Michael Kors
39686846,,,Ray Ban
41602741,,,Camper
40819690,,,Clóe
39287272,,,Nautica
40181492,,,Adolfo Dominguez
40577154,,,Scappino
39833085,,,Salvatore Ferragamo
37576117,,,
40346485,,,Oakley
40851337,,,Epsilon
40090774,,,Montblanc
36736707,,,B+D
40841922,,,Boggi
36887923,,,Dalvey
39654715,,,Michael Kors
40538381,,,Salvatore Ferragamo
40177336,,,Michael Kors
39640632,,,Levi's
40620939,,,Levi's
40414160,,,Brunello Cucinelli
40653888,,,Adolfo Dominguez
39514804,,,Herschel Supply & Co.
40936510,,,Azul Siete
40092946,,,Levi's
41750329,,,Levi's
40528313,,,Psycho Bunny
40846936,,,Sandro
39888294,,,Scalpers
39521762,,,Thomas Sabo
40028498,,,Salvatore Ferragamo
40557983,,,Hugo Boss
40485621,,,
37392277,,,
40298791,,,Penguin
39686780,,,Ray Ban
38359568,,,Oakley
40791393,,,Sandro
39296262,,,Guess
40786394,,,Lacoste
40548938,,,
40755527,,,Brooks Brothers
40491925,,,Tateossian
40901813,,,Penguin
40233176,,,Van Boven
40785205,,,Springfield
40662124,,,Armani
40550696,,,Lacoste
40101687,,,Tommy Hilfiger
39974283,,,Pineda Covalin
41996303,,,Polo Ralph Lauren
38119603,,,Ezpeleta
40615016,,,Adolfo Dominguez
38176376,,,Florentino
39994710,,,Salvatore Ferragamo
40526360,,,Burberry
40778825,,,Paul & Shark
38115797,,,Pineda Covalin
40999813,,,Dolce & Gabanna
37185971,,,Pineda Covalin
40366546,,,
40655572,,,Adolfo Dominguez
40327184,,,Perry Ellis
40828626,,,Herschel Supply & Co.
36736598,,,B+D
38997198,,,Pineda Covalin
41664907,,,Montblanc
36970847,,,Italia Independent
40512010,,,The North Face
40081738,,,Boggi
40791636,,,Calvin Klein
40170916,,,Nautica
40671048,,,Emporio Armani
41741313,,,Fjällräven
41666236,,,Lacoste
39639929,,,Levi's
40793827,,,Boss
40788339,,,Boss
39247451,,,Dr. Martens
40655559,,,Adolfo Dominguez
40490667,,,The North Face
40569425,,,Givenchy
40553766,,,Tommy Hilfiger
40346579,,,Ray Ban
40592830,,,Clóe
39123184,,,Levi's
40676288,,,Adolfo Dominguez
40366569,,,Vilebrequin
40114057,,,Dockers
40675016,,,Epsilon
40144283,,,Tumi
40072342,,,Tommy Hilfiger
40771437,,,Boss
40144883,,,Calvin Klein
37507152,,,Ray Ban
38497432,,,Aurora
40394156,,,Brunello Cucinelli
40339928,,,Ray Ban
39874359,,,Herschel Supply & Co.
38970514,,,Hackett
39253500,,,Polo Ralph Lauren
40309797,,,Boggi
40923609,,,Diesel
40201555,,,Calvin Klein
39598544,,,Montblanc
40419068,,,Nautica
40098514,,,Calvin Klein
42122182,,,Boss
40567842,,,Salvatore Ferragamo
39367143,,,Scappino
40567874,,,Salvatore Ferragamo
40548366,,,Double Boune
40551091,,,Lacoste
40757992,,,Polo Ralph Lauren
39120150,,,Wenger
40842876,,,Scalpers
40256967,,,
40346470,,,Ray Ban
38639066,,,Armani
40442849,,,Tane
42091131,,,Epsilon
40285749,,,Adolfo Dominguez
38655424,,,M. Cohen
40093796,,,Levi's
38978848,,,Scalpers
40114699,,,Lacoste
40746626,,,Cortefiel
38852486,,,Vilebrequin
38612193,,,Bomberg
41660961,,,Ermenegildo Zegna
40290592,,,Polo Ralph Lauren
36570677,,,Jean Pierre
41743208,,,Epsilon
39635001,,,Epsilon
37238348,,,Mykita
40789083,,,Hugo Boss
39716642,,,Levi's
39855344,,,M. Cohen
40375888,,,Penguin
40635220,,,Levi's
40269387,,,Michael Kors
39116162,,,Salvatore Ferragamo
38340138,,,Flexes
39140335,,,Pineda Covalin
40535271,,,Michael Kors
40363439,,,
40123110,,,Polo Ralph Lauren
40034685,,,Ray Ban
40588686,,,The North Face
40850208,,,Pal Zileri
40901871,,,Penguin
40674319,,,Maralgui
40793934,,,Hugo Boss
41746899,,,Epsilon
40098547,,,Calvin Klein
35935676,,,Ciba
36583153,,,Michel Domit
40522867,,,Polo Ralph Lauren
39988821,,,Garrett Leight
40356494,,,Tommy Hilfiger
40488865,,,Scalpers
31385134,,,Punto Blanco
38251741,,,Porsche Desingn
37183772,,,Pineda Covalin
39561541,,,Pertegaz
38071812,,,Pineda Covalin
39731799,,,Polo Ralph Lauren
40168113,,,Kenneth Cole
40157760,,,Titan Blade
40758079,,,Polo Ralph Lauren
39859420,,,Boss
40822918,,,Birkenstock
40635225,,,Levi's
39627132,,,Fitbit
40620974,,,Levi's
40294727,,,Scappino
40653654,,,Adolfo Dominguez
40301144,,,
40081219,,,You 365
40535952,,,Impetus
31343835,,,Acqua Di Parma
39016717,,,Maui Jim
36296203,,,Ray Ban
40858794,,,Aldo
39175013,,,
40368544,,,Aldo
38638756,,,Persol
40225632,,,Jean Pierre
40847104,,,Emporio Armani
39514803,,,Herschel Supply & Co.
40093636,,,Levi's
40444125,,,La Martina
40116485,,,Harmont & Blaine
40635217,,,Levi's
42128865,,,Hugo
39292654,,,Pineda Covalin
38614049,,,Polo Ralph Lauren
40800362,,,Polo Ralph Lauren
38995893,,,Thomas Sabo
38066756,,,Pineda Covalin
40847074,,,Pertegaz
40181504,,,Adolfo Dominguez
41389264,,,Moschino
40326587,,,Springfield
38233868,,,Boss
18781604,,,Skiny
40529300,,,Roberto Verino
37627007,,,Johnston & Murphy
40270909,,,Scalpers
37920662,,,Caterpillar
40660666,,,Penguin
40593108,,,Kenneth Cole
40327191,,,Perry Ellis
40290700,,,Polo Ralph Lauren
37126051,,,Ray Ban
39819725,,,The North Face
39482799,,,
40671332,,,Emporio Armani
40101853,,,Tommy Hilfiger
40073074,,,Theo Frazier
37354450,,,Ermenegildo Zegna
40846270,,,Tommy Hilfiger
40656500,,,Nautica
40649599,,,ARMANI EXCHANGE
39514932,,,Barberia Capital
38075119,,,Hackett
39994015,,,Flexi
39291353,,,Retrosuperfuture
40473118,,,Versace
39797699,,,Adolfo Dominguez
42167381,,,Perry Ellis
40584674,,,Diesel
40414292,,,Brunello Cucinelli
39691557,,,Alfani
40375953,,,Calvin Klein
40790574,,,
39688585,,,Ph 1888
40827414,,,Springfield
37238339,,,Mykita
40821022,,,Coach
39856630,,,Roberto Verino
38181124,,,Calvin Klein
40123005,,,Polo Ralph Lauren
40298870,,,Penguin
39586255,,,Puma
40771876,,,Lacoste
38995979,,,Thomas Sabo
41017490,,,Boss
40922959,,,Diesel
38563032,,,Carrera
40518838,,,Jack & Jones
40071142,,,Scappino
40275142,,,Scappino
40660736,,,Penguin
40306031,,,Pertegaz
39201581,,,La Martina
40556538,,,Salvatore Ferragamo
39891796,,,Alexander McQueen
40552110,,,Versace
39682647,,,Salvatore Ferragamo
40119857,,,Canali
40923461,,,Diesel
40841433,,,Boggi
40404172,,,Garmin
40557373,,,Salvatore Ferragamo
40618976,,,
37965700,,,Longchamp
40033840,,,Carrera
40225535,,,Rinbros
40782201,,,Mirto
40451440,,,Nautica
40789065,,,Boss
40626623,,,Clóe
40171022,,,Nautica
40465194,,,Carrera
